sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
72cae4aa80874e09df854e01c432e9ed03d8766b,"Remove special inlining for static property singleton pattern//Summary: No need to special case this pattern, regular inlining can handle it.//Reviewed By: paulbiss//Differential Revision: D15484334//fbshipit-source-id: de2c0811dde0edc58a901bdb37e5686c76ef2625",https://github.com/facebook/hhvm/commit/72cae4aa80874e09df854e01c432e9ed03d8766b,455600,facebook/hhvm,False,False
75ea3dc45bff9c15ca656f30e4ccfe60722c6b65,"Awful bytecode pattern-matcher thing//Summary: I needed something to pattern-match on bytecodes in order to detect and/inline singleton patterns, so here it is.//Reviewed By: jdelong//Differential Revision: D1344595",https://github.com/facebook/hhvm/commit/75ea3dc45bff9c15ca656f30e4ccfe60722c6b65,455600,facebook/hhvm,False,False
3943a732248c4335e0aeb84989ee318e2f426efc,"Fix double-inlining bug w/ singleton inlining//Summary: My singleton inlining machinery assumed that the regular inliner could/never inline singleton patterns.  If this is false, we'll sometimes/inline a function twice, which appears to be happening in practice in/perflab.//I'll try to move the singleton stuff into the new inlining machinery/that I have diffs up for now.//Reviewed By: @bertmaher//Differential Revision: D1412015",https://github.com/facebook/hhvm/commit/3943a732248c4335e0aeb84989ee318e2f426efc,455600,facebook/hhvm,False,False
8ed6ad738c230991eaaab7e656e9d37e5591aa91,"[resolved-env] Correctly compute hint of RHS of assignment using providers//Summary:/Changelog: [internal]//In D36831460 (https://github.com/facebook/flow/commit/e7e380484ba64290ff5102e508e396cd58dc52a6), I attempted to fix the broken hint propagation in assignments. Unfortunately, the fix doesn't really work for two reasons://1. The location we passed to `Env_api.Provider_api.providers_of_def` is the location of an entire assignment, which is not something in the loc_env./2. The identifier expressions we synthesized will be treated as reads, but the locations are write locations.//The problem 2 happened to be hidden by problem 1, and everything appeared to work before because we are incorrectly checking missing-local-annot.//In this diff, I first fixed problem 1 by using the location of LHS pattern./I fixed problem 2 by creating a special kind of hint node: `ProvidersHint`, which takes in a list of provider locations, which will be resolved by querying the type at the write locations in env_resolution. This change makes all the remaining `ValueHint` only takes a singleton list, so I changed `ValueHint` to take a single expression as well. (`ValueHint` is first changed to take a `Nel.t` in D36831460 (https://github.com/facebook/flow/commit/e7e380484ba64290ff5102e508e396cd58dc52a6), but since we determined that the fix is bad, we should revert that).//Reviewed By: mvitousek//Differential Revision: D37369998//fbshipit-source-id: a36d05469b1c4d31ff850963827d79cb3e32ad19",https://github.com/facebook/flow/commit/8ed6ad738c230991eaaab7e656e9d37e5591aa91,25880891,facebook/flow,False,False
c8deadc518a2c08ecda9e5fa6bb3b7ed5707735a,"precedence games w/Singletons//Summary:/Unintended consequences from moving Singleton autoconversion/rules to bottom of pattern match. This moves them just under/union/intersection rules, which gets the job done and fixes/the regressions.//Reviewed By: jeffmo//Differential Revision: D2765429//fb-gh-sync-id: a90ff071c6d173a8909c0bf9cd8a8377d27db759",https://github.com/facebook/flow/commit/c8deadc518a2c08ecda9e5fa6bb3b7ed5707735a,25880891,facebook/flow,False,False
7c3390f7dcf886b0b39acfa505446614641ecb92,"make $Values on a frozen object return singleton literals//Summary:/on a frozen object, StrT, NumT and BoolT values can't be changed so we/can treat them as singletons. this makes this pattern work://```/const Enum = Object.freeze({/  X: 'x',/  Y: 'y',/});/type EnumT = $Values<typeof Enum>/('a': EnumT); // error instead of StrT ~> StrT/```//Reviewed By: avikchaudhuri//Differential Revision: D6232529//fbshipit-source-id: d24339d7a7a607e24a9312d637f83d5c92a97a15",https://github.com/facebook/flow/commit/7c3390f7dcf886b0b39acfa505446614641ecb92,25880891,facebook/flow,False,False
8b5918ee4db4ef8b08a33688bd3bba8ad93ebc87,"demote singleton LB conversion rules//Summary:/Because we use UnionT to represent enums of literals, we're vulnerable/to pathological behavior when big enums are checked against each other/or themselves. The recent addition of an opportunistic membership check/(which fires when an incoming LB is exactly equal to a member of a/UnionT UB) was prevented from firing in many such cases because/unions of literals are represented by collections of Singleton/types, which we currently autoconvert to the corresponding/constrained primitive type when they appear as lower bounds.//As a short term fix, this diff demotes the Singleton conversion/rules by moving them below the UnionT rules in the flow pattern/match. This gives the list membership trap a chance to fire/on the unconverted Singleton ~> UnionT of Singletons type pair.//Longer term, we need to do two things://Reviewed By: avikchaudhuri//Differential Revision: D2764128//fb-gh-sync-id: ef86f11a9118a51049ff8887664ec9125001ffa7",https://github.com/facebook/flow/commit/8b5918ee4db4ef8b08a33688bd3bba8ad93ebc87,25880891,facebook/flow,False,False
9fbf12be2c73617fb22829bb4c02b311346b491d,"Try to inline singleton pattern functions//Summary: We see a lot of code roughly of the form//  function getSingletonFoo() {/    static $instance = null;/    if ($instance === null) {/      // Do some stuff and set $instance./    }/    return $instance;/  }//Let's optimistically assume that such patterns are in fact singleton/patterns (as opposed to, say, some means of inter-method communication/to avoid threading arguments) and try to inline these checks.  The first/time we hit each callsite, we'll side-exit to do the call, and/subsequent calls will simply return the value at $instance, assuming the/checks still pass.//We also introduce a TransFlags struct which we thread through BindJmp/requests and into the translation routines so that we turn the inlining/off in the stub.//Presently, this inlining strategy is restricted to non-resumable/functions with no arguments passed and which don't return refs.//Reviewed By: bertrand//Differential Revision: D1344602",https://github.com/facebook/hhvm/commit/9fbf12be2c73617fb22829bb4c02b311346b491d,455600,facebook/hhvm,False,False
5ae78a0bb6fada9844b9e64402b000b768788c46,"Add utility function to temporarily drop context//Summary:/Same motivation as the last diff (D22050978), we need to provide a way to allow singleton pattern (done through usage of `__Memoize`) at the presence of contexts./This diff adds two helper functions (for async and regular functions) to call a function without any context./Needlessly to say, this is an escape hatch and it should only be used at these specific places where context does not matter. Ideally, it should always call functions that are annotated with `__NoContext`. Making this a runtime enforcement might be useful but I'm not sure if it is necessary.//Reviewed By: paulbiss//Differential Revision: D22121970//fbshipit-source-id: f4f0c7fbc30d3409ca9c0f12283c0693725afbcf",https://github.com/facebook/hhvm/commit/5ae78a0bb6fada9844b9e64402b000b768788c46,455600,facebook/hhvm,False,False
ffdcf1146dce2f5e7f47d9abb5605fa181626a87,"shortcut for negative number literals//Summary:/before, the unary minus operator was handled such that `-x` corresponds to `type of x ~> UnaryMinusT (tout)`, regardless of what `x` is. `__flow` then recognizes the `NumT (Literal) ~> UnaryMinusT` case and multiplies the literal value by -1.//this means that the type of the AST node `-1` is an unresolved tvar rather than a `NumT (Literal -1)`. in a few places, we pattern match on these syntactically generated types directly, rather than via constraints. one such place is when `Object.freeze` generates the resulting object type; if a prop's value type is a `NumT`, we generate a `SingletonNumT`, but if it's an OpenT then we don't. if we don't, then the `NumT` gets summarized to `number` rather than the singleton value.//by example: `let x = Object.freeze({ foo: -1, bar: 2 }); type T = $Values<typeof x>`/the `-1` generates a `NumT ~> UnaryMinusT (tout)`, and the `$Values` generates a `obj ~> GetValuesT`. the latter special cases literal values in frozen objects, but in this case the `tout` is not a literal, even though it will always resolve to exactly one. so we get `type T = number | 2`.//anyway, this diff special cases the unary minus on a number literal to directly create a NumT instead of a tvar, so that the above special case generates a SingletonNumT instead of generalizing.//in this example, now `type T = -1 | 2`//Reviewed By: samwgoldman//Differential Revision: D7506793//fbshipit-source-id: fc995d9c1468ed94bc9744ccb2780e0af7311092",https://github.com/facebook/flow/commit/ffdcf1146dce2f5e7f47d9abb5605fa181626a87,25880891,facebook/flow,False,False
90eb4245c95a1a7c7a59c92cb799e21839cba911,"[hack] Fully expand type variables in Tgenerics//Summary: Typing_expand.fully_expand is used whenever we need to fully expand out any/type variables. One instance where this occurs is making sure we do not store/polymorphic value into a static scoped variable. The reason this is unsound is/demonstrated in the test case I added static_var_no_generic.php//Essientially due to the way static scoped variables, new static(), and/self::method() work, it is possible to trick the type checker that a type/parameter is bound to the improper type. In order to safely use the pattern/in static_var_no_generic.php a type constant should be used instead. Then if we/only know that a type is a ##Singleton## the get method will return an abstract/type.//The reason this is currently not an error is because the ""this"" type is/represented as a generic so we never expand the type variables that are/substituted for its type parameters. That combined with the fact in/don't detect this error case.//Reviewed By: @int3//Differential Revision: D2165262",https://github.com/facebook/flow/commit/90eb4245c95a1a7c7a59c92cb799e21839cba911,25880891,facebook/flow,False,False
a671928b9da749b777e907fc3855a468a08fc543,"Add basic support for configurable partial mode checks//Summary:/HF wants a way to more gradually migrate partial mode files to strict. Doing them per file doesn't match how they work (codemods fixing a certain problem across all files). They would like a mechanism to gradually remove certain problems from being allowed in partial mode.//This diff implements the basic infrastructure for the global configuration, an abstraction to help checking if an error case should be reported, and a single example for testing.//There are some gross things in here. It expands global state with the new configurable list - and it's a singleton no less! Also, the implementations will sprinkle hard-coded error codes around the codebase. Partly this is because the errors are provided from across most of the compiler, so the partial mode checks kind of need to be somewhat global in their scope. Existing implementations do that via global scope, so I continued the pattern rather than making yet another global scope. Also there aren't a whole lot of places that are shared by parser/naming/typing. There aren't any good spots where I could inject logic that knows about both the error codes and the file mode. Threading file mode through the error could would mean touching a few hundred functions (and all of their callsites), whereas changing the strict checks means touching a few dozen callsites.//The hardcoded codes are distasteful, but the error code enums aren't exposed as part of the module. Since that hasn't changed over the lifetime of the codebase, I suspect there's some compelling reason I shouldn't publicize them. Beyond that, the entire point of this exercise is to kill partial mode. Ideally, in a few months we'll be reverting this entire stack. If not, then we can refactor this a bit to make the codes more legible.//Reviewed By: shiqicao, vassilmladenov//Differential Revision: D15470732//fbshipit-source-id: 5bba1daab574552f56327d49c088497fbe654169",https://github.com/facebook/hhvm/commit/a671928b9da749b777e907fc3855a468a08fc543,455600,facebook/hhvm,False,False
6bb640c02927d0c418d46f2318f4fe304fe0d5d3,"Fully expand type variables in Tgenerics//Summary: Typing_expand.fully_expand is used whenever we need to fully expand out any/type variables. One instance where this occurs is making sure we do not store/polymorphic value into a static scoped variable. The reason this is unsound is/demonstrated in the test case I added static_var_no_generic.php//Essientially due to the way static scoped variables, new static(), and/self::method() work, it is possible to trick the type checker that a type/parameter is bound to the improper type. In order to safely use the pattern/in static_var_no_generic.php a type constant should be used instead. Then if we/only know that a type is a ##Singleton## the get method will return an abstract/type.//The reason this is currently not an error is because the ""this"" type is/represented as a generic so we never expand the type variables that are/substituted for its type parameters. That combined with the fact in/don't detect this error case.//Reviewed By: @int3//Differential Revision: D2165262",https://github.com/facebook/hhvm/commit/6bb640c02927d0c418d46f2318f4fe304fe0d5d3,455600,facebook/hhvm,False,False
